audio,image,id,type,annotator,annotation_id,created_at,updated_at,lead_time
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50725_PV_clean_16_to_18.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50725_PV_clean_16_to_18.png,3388,Heart sound,11,2054,2022-06-19T03:25:35.961421Z,2022-06-19T03:25:35.961458Z,4.686
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50680_TV_clean_20_to_22.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50680_TV_clean_20_to_22.png,3387,Heart sound,11,2053,2022-06-19T03:25:30.521991Z,2022-06-19T03:25:30.522033Z,4.006
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50057_TV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50057_TV_clean_4_to_6.png,3386,Heart sound,11,2052,2022-06-19T03:25:25.762056Z,2022-06-19T03:25:25.762092Z,4.887
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85184_AV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85184_AV_clean_14_to_16.png,3385,Heart sound,11,2051,2022-06-19T03:25:20.130131Z,2022-06-19T03:25:20.130165Z,6.504
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/61117_AV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/61117_AV_clean_2_to_4.png,3384,Heart sound,11,2050,2022-06-19T03:25:12.838150Z,2022-06-19T03:25:12.838192Z,4.817
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50209_AV_clean_22_to_24.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50209_AV_clean_22_to_24.png,3383,Heart sound,11,2049,2022-06-19T03:25:07.303789Z,2022-06-19T03:25:07.303849Z,4.261
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50007_AV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50007_AV_clean_4_to_6.png,3382,Heart sound,11,2048,2022-06-19T03:25:02.331906Z,2022-06-19T03:25:02.331944Z,4.18
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50332_AV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50332_AV_clean_18_to_20.png,3381,Unsure,11,2047,2022-06-19T03:24:57.414728Z,2022-06-19T03:24:57.414765Z,5.427
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50273_MV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50273_MV_clean_2_to_4.png,3380,Unsure,11,2046,2022-06-19T03:24:51.257932Z,2022-06-19T03:24:51.257967Z,4.637
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50788_PV_clean_22_to_24.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50788_PV_clean_22_to_24.png,3379,Heart sound,11,2045,2022-06-19T03:24:45.907958Z,2022-06-19T03:24:45.908012Z,4.263
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50781_PV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50781_PV_clean_24_to_26.png,3378,Heart sound,11,2044,2022-06-19T03:24:40.904839Z,2022-06-19T03:24:40.904883Z,3.869
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85024_TV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85024_TV_clean_14_to_16.png,3377,Heart sound,11,2043,2022-06-19T03:24:36.294165Z,2022-06-19T03:24:36.294201Z,4.631
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84839_AV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84839_AV_clean_8_to_10.png,3376,Heart sound,11,2042,2022-06-19T03:24:30.900577Z,2022-06-19T03:24:30.900613Z,3.621
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84852_PV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84852_PV_clean_2_to_4.png,3375,Unsure,11,2041,2022-06-19T03:24:26.541467Z,2022-06-19T03:24:26.541505Z,8.977
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50388_AV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50388_AV_clean_6_to_8.png,3374,Heart sound,11,2040,2022-06-19T03:24:16.860846Z,2022-06-19T03:24:16.860881Z,3.312
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50725_PV_clean_32_to_34.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50725_PV_clean_32_to_34.png,3373,Heart sound,11,2039,2022-06-19T03:24:12.804646Z,2022-06-19T03:24:12.804679Z,3.683
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50032_TV_1_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50032_TV_1_clean_0_to_2.png,3372,Heart sound,11,2038,2022-06-19T03:24:08.328419Z,2022-06-19T03:24:08.328454Z,4.333
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50715_MV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50715_MV_clean_24_to_26.png,3371,Heart sound,11,2037,2022-06-19T03:24:03.200940Z,2022-06-19T03:24:03.200975Z,3.612
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50331_AV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50331_AV_clean_8_to_10.png,3370,Heart sound,11,2036,2022-06-19T03:23:58.864384Z,2022-06-19T03:23:58.864428Z,4.096
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85080_AV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85080_AV_clean_2_to_4.png,3369,Unsure,11,2035,2022-06-19T03:23:54.041354Z,2022-06-19T03:23:54.041390Z,5.47
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68545_MV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68545_MV_clean_6_to_8.png,3368,Unsure,11,2034,2022-06-19T03:23:47.822538Z,2022-06-19T03:23:47.822576Z,7.466
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50732_PV_clean_16_to_18.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50732_PV_clean_16_to_18.png,3367,Heart sound,11,2033,2022-06-19T03:23:39.597136Z,2022-06-19T03:23:39.597170Z,3.888
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85340_TV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85340_TV_clean_2_to_4.png,3366,Heart sound,11,2032,2022-06-19T03:23:34.941647Z,2022-06-19T03:23:34.941680Z,4.09
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50029_AV_clean_26_to_28.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50029_AV_clean_26_to_28.png,3365,Heart sound,11,2031,2022-06-19T03:23:30.060098Z,2022-06-19T03:23:30.060136Z,4.34
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84809_TV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84809_TV_clean_8_to_10.png,3364,Heart sound,11,2030,2022-06-19T03:23:24.951882Z,2022-06-19T03:23:24.951926Z,3.881
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84839_MV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84839_MV_clean_2_to_4.png,3363,Heart sound,11,2029,2022-06-19T03:23:20.292341Z,2022-06-19T03:23:20.292386Z,3.521
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49850_AV_clean_26_to_28.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49850_AV_clean_26_to_28.png,3362,Heart sound,11,2028,2022-06-19T03:23:16.049121Z,2022-06-19T03:23:16.049157Z,3.325
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50244_TV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50244_TV_clean_0_to_2.png,3361,Unsure,11,2027,2022-06-19T03:23:11.974293Z,2022-06-19T03:23:11.974330Z,5.239
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68755_AV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68755_AV_clean_12_to_14.png,3360,Heart sound,11,2026,2022-06-19T03:23:05.987460Z,2022-06-19T03:23:05.987502Z,4.385
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85235_AV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85235_AV_clean_14_to_16.png,3359,Heart sound,11,2025,2022-06-19T03:23:00.829138Z,2022-06-19T03:23:00.829177Z,4.159
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85131_PV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85131_PV_clean_6_to_8.png,3358,Heart sound,11,2024,2022-06-19T03:22:55.917871Z,2022-06-19T03:22:55.917905Z,4.924
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50111_TV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50111_TV_clean_8_to_10.png,3357,Heart sound,11,2023,2022-06-19T03:22:50.263681Z,2022-06-19T03:22:50.263731Z,3.994
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50008_PV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50008_PV_clean_6_to_8.png,3356,Heart sound,11,2022,2022-06-19T03:22:45.532977Z,2022-06-19T03:22:45.533018Z,4.543
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84985_AV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84985_AV_clean_2_to_4.png,3355,Heart sound,11,2021,2022-06-19T03:22:40.222227Z,2022-06-19T03:22:40.222268Z,4.187
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50354_TV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50354_TV_clean_14_to_16.png,3354,Heart sound,11,2020,2022-06-19T03:22:35.282739Z,2022-06-19T03:22:35.282775Z,4.307
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50327_AV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50327_AV_clean_12_to_14.png,3353,Unsure,11,2019,2022-06-19T03:22:30.199070Z,2022-06-19T03:22:30.199108Z,5.002
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/83094_MV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/83094_MV_clean_14_to_16.png,3352,Heart sound,11,2018,2022-06-19T03:22:24.432562Z,2022-06-19T03:22:24.432596Z,4.368
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50625_AV_clean_24_to_26.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50625_AV_clean_24_to_26.png,3351,Unsure,11,2017,2022-06-19T03:22:19.235873Z,2022-06-19T03:22:19.235908Z,8.848
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50747_TV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50747_TV_clean_6_to_8.png,3350,Heart sound,11,2016,2022-06-19T03:22:09.678317Z,2022-06-19T03:22:09.678350Z,4.856
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68901_PV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68901_PV_clean_10_to_12.png,3349,Heart sound,11,2015,2022-06-19T03:22:04.043942Z,2022-06-19T03:22:04.043990Z,4.618
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49585_AV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49585_AV_clean_10_to_12.png,3348,Heart sound,11,2014,2022-06-19T03:21:58.679856Z,2022-06-19T03:21:58.679894Z,4.974
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50687_PV_clean_22_to_24.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50687_PV_clean_22_to_24.png,3347,Heart sound,11,2013,2022-06-19T03:21:52.942346Z,2022-06-19T03:21:52.942392Z,5.781
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84690_MV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84690_MV_clean_4_to_6.png,3346,Heart sound,11,2012,2022-06-19T03:21:46.375635Z,2022-06-19T03:21:46.375668Z,4.225
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50117_MV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50117_MV_clean_0_to_2.png,3345,Unsure,11,2011,2022-06-19T03:21:41.352485Z,2022-06-19T03:21:41.352523Z,5.761
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50754_TV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50754_TV_clean_12_to_14.png,3344,Heart sound,11,2010,2022-06-19T03:21:34.822940Z,2022-06-19T03:21:34.822975Z,4.817
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50782_PV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50782_PV_clean_10_to_12.png,3343,Heart sound,11,2009,2022-06-19T03:21:29.278062Z,2022-06-19T03:21:29.278103Z,4.827
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49572_MV_clean_16_to_18.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49572_MV_clean_16_to_18.png,3342,Heart sound,11,2008,2022-06-19T03:21:23.721016Z,2022-06-19T03:21:23.721053Z,3.997
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85184_MV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85184_MV_clean_12_to_14.png,3341,Heart sound,11,2007,2022-06-19T03:21:19.024278Z,2022-06-19T03:21:19.024328Z,3.902
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50343_PV_clean_22_to_24.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50343_PV_clean_22_to_24.png,3340,Heart sound,11,2006,2022-06-19T03:21:14.349275Z,2022-06-19T03:21:14.349343Z,4.279
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49638_MV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49638_MV_clean_0_to_2.png,3339,Heart sound,11,2005,2022-06-19T03:21:09.324637Z,2022-06-19T03:21:09.324679Z,5.612
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50250_TV_2_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50250_TV_2_clean_14_to_16.png,3338,Heart sound,11,2004,2022-06-19T03:21:02.973745Z,2022-06-19T03:21:02.973787Z,4.326
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84856_AV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84856_AV_clean_10_to_12.png,3337,Heart sound,11,2003,2022-06-19T03:20:57.904045Z,2022-06-19T03:20:57.904081Z,114.815
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84859_PV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84859_PV_clean_0_to_2.png,3336,,11,2002,2022-06-19T03:19:02.311775Z,2022-06-19T03:19:02.311808Z,3.019
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84695_TV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84695_TV_clean_14_to_16.png,3335,Heart sound,11,2001,2022-06-19T03:18:58.552876Z,2022-06-19T03:18:58.552911Z,4.493
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85312_MV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85312_MV_clean_4_to_6.png,3334,Heart sound,11,2000,2022-06-19T03:18:53.341929Z,2022-06-19T03:18:53.341967Z,4.487
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85154_PV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85154_PV_clean_6_to_8.png,3333,Heart sound,11,1999,2022-06-19T03:18:48.079948Z,2022-06-19T03:18:48.079984Z,4.143
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/69141_TV_clean_16_to_18.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/69141_TV_clean_16_to_18.png,3332,Heart sound,11,1998,2022-06-19T03:18:43.178071Z,2022-06-19T03:18:43.178105Z,3.719
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68582_TV_clean_8_to_10.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68582_TV_clean_8_to_10.png,3331,Heart sound,11,1997,2022-06-19T03:18:38.718805Z,2022-06-19T03:18:38.718839Z,3.72
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50807_TV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50807_TV_clean_6_to_8.png,3330,Heart sound,11,1996,2022-06-19T03:18:34.282471Z,2022-06-19T03:18:34.282505Z,4.006
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50619_MV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50619_MV_clean_2_to_4.png,3329,Heart sound,11,1995,2022-06-19T03:18:29.482942Z,2022-06-19T03:18:29.482977Z,6.874
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85115_MV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85115_MV_clean_14_to_16.png,3328,Unsure,11,1994,2022-06-19T03:18:21.856668Z,2022-06-19T03:18:21.856702Z,6.487
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50734_TV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50734_TV_clean_0_to_2.png,3327,Heart sound,11,1993,2022-06-19T03:18:14.581205Z,2022-06-19T03:18:14.581254Z,5.926
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50229_PV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50229_PV_clean_10_to_12.png,3326,Heart sound,11,1992,2022-06-19T03:18:07.921358Z,2022-06-19T03:18:07.921399Z,4.538
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/13918_MV_clean_2_to_4.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/13918_MV_clean_2_to_4.png,3325,Heart sound,11,1991,2022-06-19T03:18:02.606024Z,2022-06-19T03:18:02.606058Z,3.652
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84973_AV_clean_16_to_18.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84973_AV_clean_16_to_18.png,3324,Unsure,11,1990,2022-06-19T03:17:58.193811Z,2022-06-19T03:17:58.193853Z,5.568
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85286_PV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85286_PV_clean_4_to_6.png,3323,Heart sound,11,1989,2022-06-19T03:17:51.886331Z,2022-06-19T03:17:51.886365Z,4.022
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/23625_PV_clean_18_to_20.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/23625_PV_clean_18_to_20.png,3322,Heart sound,11,1988,2022-06-19T03:17:47.145672Z,2022-06-19T03:17:47.145705Z,4.362
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85197_MV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85197_MV_clean_10_to_12.png,3321,Heart sound,11,1987,2022-06-19T03:17:42.030852Z,2022-06-19T03:17:42.030889Z,3.505
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50281_MV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50281_MV_clean_4_to_6.png,3320,Heart sound,11,1986,2022-06-19T03:17:37.718434Z,2022-06-19T03:17:37.718467Z,5.448
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84987_PV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84987_PV_clean_4_to_6.png,3319,Heart sound,11,1985,2022-06-19T03:17:31.522155Z,2022-06-19T03:17:31.522192Z,3.857
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68752_TV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68752_TV_clean_14_to_16.png,3318,Heart sound,11,1984,2022-06-19T03:17:26.912554Z,2022-06-19T03:17:26.912597Z,4.306
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85046_MV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85046_MV_clean_4_to_6.png,3317,Heart sound,11,1983,2022-06-19T03:17:21.852932Z,2022-06-19T03:17:21.852984Z,4.383
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50032_PV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50032_PV_clean_10_to_12.png,3316,Heart sound,11,1982,2022-06-19T03:17:16.727768Z,2022-06-19T03:17:16.727804Z,3.985
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85230_AV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85230_AV_clean_6_to_8.png,3315,Heart sound,11,1981,2022-06-19T03:17:11.986997Z,2022-06-19T03:17:11.987033Z,5.612
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50275_AV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50275_AV_clean_10_to_12.png,3314,Unsure,11,1980,2022-06-19T03:17:05.613147Z,2022-06-19T03:17:05.613181Z,5.906
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84971_MV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84971_MV_clean_10_to_12.png,3313,Heart sound,11,1979,2022-06-19T03:16:58.944806Z,2022-06-19T03:16:58.944840Z,5.744
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49873_MV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/49873_MV_clean_0_to_2.png,3312,Heart sound,11,1978,2022-06-19T03:16:52.430973Z,2022-06-19T03:16:52.431006Z,4.844
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50289_MV_clean_20_to_22.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50289_MV_clean_20_to_22.png,3311,Unsure,11,1977,2022-06-19T03:16:46.803337Z,2022-06-19T03:16:46.803370Z,4.71
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50658_AV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50658_AV_clean_12_to_14.png,3310,Heart sound,11,1976,2022-06-19T03:16:41.321996Z,2022-06-19T03:16:41.322033Z,4.123
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68756_PV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68756_PV_clean_10_to_12.png,3309,Heart sound,11,1975,2022-06-19T03:16:36.378529Z,2022-06-19T03:16:36.378563Z,4.135
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/69141_TV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/69141_TV_clean_6_to_8.png,3308,Heart sound,11,1974,2022-06-19T03:16:31.460096Z,2022-06-19T03:16:31.460130Z,4.714
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85143_MV_clean_12_to_14.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85143_MV_clean_12_to_14.png,3307,Heart sound,11,1973,2022-06-19T03:16:25.959336Z,2022-06-19T03:16:25.959370Z,4.216
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85261_PV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85261_PV_clean_0_to_2.png,3306,Heart sound,11,1972,2022-06-19T03:16:20.977389Z,2022-06-19T03:16:20.977426Z,4.255
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/73497_MV_clean_4_to_6.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/73497_MV_clean_4_to_6.png,3305,Heart sound,11,1971,2022-06-19T03:16:15.978896Z,2022-06-19T03:16:15.978930Z,4.655
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50260_PV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50260_PV_clean_14_to_16.png,3304,Heart sound,11,1970,2022-06-19T03:16:10.564966Z,2022-06-19T03:16:10.565003Z,4.07
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85109_TV_clean_14_to_16.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85109_TV_clean_14_to_16.png,3303,Heart sound,11,1969,2022-06-19T03:16:05.707946Z,2022-06-19T03:16:05.707981Z,4.927
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84870_MV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/84870_MV_clean_0_to_2.png,3302,Noise,11,1968,2022-06-19T03:15:59.992878Z,2022-06-19T03:15:59.992913Z,4.705
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50669_AV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50669_AV_clean_0_to_2.png,3301,Noise,11,1967,2022-06-19T03:15:54.531395Z,2022-06-19T03:15:54.531429Z,5.558
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68292_MV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/68292_MV_clean_0_to_2.png,3300,Heart sound,11,1966,2022-06-19T03:15:48.220364Z,2022-06-19T03:15:48.220413Z,3.971
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85119_MV_clean_0_to_2.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/85119_MV_clean_0_to_2.png,3299,Heart sound,11,1965,2022-06-19T03:15:43.510563Z,2022-06-19T03:15:43.510603Z,3.76
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50639_PV_clean_22_to_24.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50639_PV_clean_22_to_24.png,3298,Heart sound,11,1964,2022-06-19T03:15:38.998531Z,2022-06-19T03:15:38.998564Z,4.168
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/64256_MV_clean_10_to_12.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/64256_MV_clean_10_to_12.png,3297,Heart sound,11,1963,2022-06-19T03:15:34.112155Z,2022-06-19T03:15:34.112190Z,5.755
http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50117_MV_clean_6_to_8.wav,http://algodev.matheusaraujo.com:8888/training_data/noise_annotations/50117_MV_clean_6_to_8.png,3296,Unsure,11,1962,2022-06-19T03:15:27.667841Z,2022-06-19T03:15:27.667885Z,7.296
